id,data de entrada,motivo de entrada,é transferência,código do abrigo,nome do animal,nome da raça,cor base,nome da espécie,sexo,data de movimentação,tipo de movimentação,data de retorno,motivo de retorno,data de falecimento,motivo de falecimento,morreu fora do abrigo,foi sacrificado,é DOA,idade (anos),classificacao da idade
63632,2019-06-20 15:42:15,Desistência de ninhada,0,C1906866,Holstein,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-06-22,Lar temporário,2019-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63632,2019-06-20 15:42:15,Desistência de ninhada,0,C1906866,Holstein,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-08-30,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63633,2019-06-20 15:42:15,Desistência de ninhada,0,C1906867,Texas longhorn,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2019-06-22,Lar temporário,2019-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63633,2019-06-20 15:42:15,Desistência de ninhada,0,C1906867,Texas longhorn,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2019-08-30,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63634,2019-06-20 15:42:15,Desistência de ninhada,0,C1906868,Moo,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2019-06-22,Lar temporário,2019-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63635,2019-06-20 15:49:53,Perdido/sem dono,0,C1906869,Machine,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-06-21,Lar temporário,2019-07-05,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63635,2019-06-20 15:49:53,Perdido/sem dono,0,C1906869,Machine,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-07-12,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63640,2019-06-21 12:02:38,Perdido/sem dono,0,C1906871,Terry,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2019-07-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0,Jovem
63641,2019-06-21 12:09:48,Problemas com o proprietário,0,C1906870,"Sea Monster ""CC""",Doméstico de Pelo Longo,Preto e Branco,Gato,Fêmea,2019-06-21,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
63649,2019-06-21 15:06:25,Acomodação inadequada,0,C1906872,Vipress,Doméstico de Pelo Longo,Preto,Gato,Fêmea,2019-07-05,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.2692307692307692,Filhote
63650,2019-06-21 15:06:25,Acomodação inadequada,0,C1906873,King Cobra,Doméstico de Pelo Longo,Preto,Gato,Macho,2019-07-05,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63655,2019-06-22 12:08:38,Mudança,0,C1906878,Edsel,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-07-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,4.0,Adulto
63656,2019-06-22 14:53:02,Perdido/sem dono,0,C1906879,Hanna Bell,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2019-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63660,2019-06-23 00:05:26,Doente/Ferido,0,C1906874,Hootie,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2019-06-26,Lar temporário,2019-07-10,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63660,2019-06-23 00:05:26,Doente/Ferido,0,C1906874,Hootie,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2019-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63664,2019-06-24 12:03:27,Perdido/sem dono,0,C1906883,Booth,Doméstico de Pelo Curto,Cinza,Gato,Macho,2019-06-25,Lar temporário,2019-06-27,Animal de rua,2019-07-15,Falecido sob cuidados,0,0,0,0.11538461538461539,Filhote
63664,2019-06-24 12:03:27,Perdido/sem dono,0,C1906883,Booth,Doméstico de Pelo Curto,Cinza,Gato,Macho,2019-06-27,Lar temporário,,Animal de rua,2019-07-15,Falecido sob cuidados,0,0,0,0.11538461538461539,Filhote
63665,2019-06-24 12:03:27,Perdido/sem dono,0,C1906884,Bindy,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Fêmea,2019-06-25,Lar temporário,2019-06-27,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63665,2019-06-24 12:03:27,Perdido/sem dono,0,C1906884,Bindy,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Fêmea,2019-06-27,Lar temporário,2019-08-22,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63665,2019-06-24 12:03:27,Perdido/sem dono,0,C1906884,Bindy,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Fêmea,2019-08-25,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63666,2019-06-24 12:21:49,Mudança,0,C1906881,Skittles,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-07-01,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.3269230769230769,Filhote
63671,2019-06-24 14:47:05,Alergias,0,C1906886,Schroeder,Doméstico de Pelo Longo,Preto,Gato,Macho,2019-08-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.166666666666667,Adulto
63674,2019-06-24 14:45:15,Perdido/sem dono,0,C1906889,Arnold,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2019-06-26,Liberado na natureza,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0,Filhote
63675,2019-06-24 14:47:05,Alergias,0,C1906890,Linus,Doméstico de Pelo Curto,Preto,Gato,Macho,2019-07-30,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.083333333333333,Idoso
63676,2019-06-24 14:45:15,Perdido/sem dono,0,C1906891,Albert,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-06-26,Liberado na natureza,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0,Filhote
63677,2019-06-24 14:47:05,Alergias,0,C1906892,Lucy,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2019-07-31,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.083333333333332,Idoso
63678,2019-06-24 14:45:15,Perdido/sem dono,0,C1906893,Helena,Doméstico de Pelo Curto,Escama de tartaruga diluída,Gato,Fêmea,2019-06-27,Liberado na natureza,,Animal de rua,,Ordem judicial/Legal,0,0,0,99.0,Idoso
63679,2019-06-24 15:10:32,Perdido/sem dono,0,C1906894,Mindy,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2019-06-25,Lar temporário,2019-08-04,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63679,2019-06-24 15:10:32,Perdido/sem dono,0,C1906894,Mindy,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2019-08-09,Lar temporário,2019-08-20,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63679,2019-06-24 15:10:32,Perdido/sem dono,0,C1906894,Mindy,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2019-08-22,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63680,2019-06-24 15:10:32,Perdido/sem dono,0,C1906895,Scooter,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-06-25,Lar temporário,2019-08-04,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63680,2019-06-24 15:10:32,Perdido/sem dono,0,C1906895,Scooter,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-08-09,Lar temporário,2019-08-20,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63680,2019-06-24 15:10:32,Perdido/sem dono,0,C1906895,Scooter,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-08-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63681,2019-06-24 15:10:32,Perdido/sem dono,0,C1906896,Odd Todd,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-06-25,Lar temporário,2019-07-14,Animal de rua,2019-07-14,Falecido sob cuidados,0,0,0,0.1346153846153846,Filhote
63682,2019-06-24 15:10:32,Perdido/sem dono,0,C1906897,Sparky,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-06-25,Lar temporário,2019-08-01,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63682,2019-06-24 15:10:32,Perdido/sem dono,0,C1906897,Sparky,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-08-10,Lar temporário,2019-08-17,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63682,2019-06-24 15:10:32,Perdido/sem dono,0,C1906897,Sparky,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-08-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63683,2019-06-24 15:10:32,Perdido/sem dono,0,C1906898,Simba,Doméstico de Pelo Curto,Preto,Gato,Macho,2019-06-25,Lar temporário,2019-08-01,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63683,2019-06-24 15:10:32,Perdido/sem dono,0,C1906898,Simba,Doméstico de Pelo Curto,Preto,Gato,Macho,2019-08-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63684,2019-06-24 15:10:32,Perdido/sem dono,0,C1906899,Buddy,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-06-25,Lar temporário,2019-08-22,Animal de rua,,Ordem judicial/Legal,0,0,0,0.2692307692307692,Filhote
63685,2019-06-24 15:10:32,Perdido/sem dono,0,C1906900,Bailey,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-06-25,Lar temporário,2019-08-04,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63685,2019-06-24 15:10:32,Perdido/sem dono,0,C1906900,Bailey,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-08-09,Lar temporário,2019-08-20,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63685,2019-06-24 15:10:32,Perdido/sem dono,0,C1906900,Bailey,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-08-22,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63689,2019-06-24 16:39:24,Perdido/sem dono,0,C1906902,Trudy,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2019-07-10,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,9.75,Idoso
63690,2019-06-24 16:48:47,Perdido/sem dono,0,C1906903,Johnny,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-06-25,Lar temporário,,Animal de rua,2019-07-01,"Incurável, incontrolável",0,1,0,0.07692307692307693,Filhote
63691,2019-06-24 16:48:47,Perdido/sem dono,0,C1906904,June,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2019-06-25,Lar temporário,,Animal de rua,2019-07-01,"Incurável, incontrolável",0,1,0,0.07692307692307693,Filhote
63693,2019-06-25 12:08:39,Perdido/sem dono,0,C1906905,Angelina,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2019-07-08,Lar temporário,2019-07-30,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63693,2019-06-25 12:08:39,Perdido/sem dono,0,C1906905,Angelina,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2019-08-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63694,2019-06-25 12:14:59,Perdido/sem dono,0,C1906906,Fly Boy,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2019-07-25,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63697,2019-06-25 12:47:17,Perdido/sem dono,0,C1906908,Garfield,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-07-10,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0,Filhote
63698,2019-06-25 13:04:10,Perdido/sem dono,0,C1906909,Vanna,Doméstico de Pelo Curto,Calico,Gato,Fêmea,2019-07-25,Adoção,2019-07-30,Animal de rua,,Ordem judicial/Legal,0,0,0,0.2692307692307692,Filhote
63698,2019-06-25 13:04:10,Perdido/sem dono,0,C1906909,Vanna,Doméstico de Pelo Curto,Calico,Gato,Fêmea,2019-08-01,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.2692307692307692,Filhote
63699,2019-06-25 13:04:10,Perdido/sem dono,0,C1906910,Elaina,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2019-08-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63700,2019-06-25 13:04:10,Perdido/sem dono,0,C1906911,Valencia,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2019-07-30,Lar temporário,2019-08-25,Animal de rua,,Ordem judicial/Legal,0,0,0,0.34615384615384615,Filhote
63701,2019-06-25 13:04:10,Perdido/sem dono,0,C1906912,Vance,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2019-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.28846153846153844,Filhote
63702,2019-06-25 12:08:39,Perdido/sem dono,0,C1906913,Maddox,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-07-11,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63703,2019-06-25 12:08:39,Perdido/sem dono,0,C1906914,Shilo,Doméstico de Pelo Curto,Preto e Cinza,Gato,Fêmea,2019-07-08,Lar temporário,2019-07-30,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63703,2019-06-25 12:08:39,Perdido/sem dono,0,C1906914,Shilo,Doméstico de Pelo Curto,Preto e Cinza,Gato,Fêmea,2019-08-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63704,2019-06-25 12:08:39,Perdido/sem dono,0,C1906915,Zahara,Doméstico de Pelo Curto,Preto e Cinza,Gato,Fêmea,2019-07-08,Lar temporário,2019-07-30,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63704,2019-06-25 12:08:39,Perdido/sem dono,0,C1906915,Zahara,Doméstico de Pelo Curto,Preto e Cinza,Gato,Fêmea,2019-08-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63705,2019-06-25 12:08:39,Perdido/sem dono,0,C1906916,Vivienne,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2019-07-08,Lar temporário,2019-07-30,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63705,2019-06-25 12:08:39,Perdido/sem dono,0,C1906916,Vivienne,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2019-08-01,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63707,2019-06-25 14:41:39,Incapaz de arcar com custos,0,C1906917,Melanie,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2019-07-30,Lar temporário,2019-08-25,Animal de rua,,Ordem judicial/Legal,0,0,0,0.34615384615384615,Filhote
63708,2019-06-25 14:50:16,Desistência de ninhada,0,C1906918,Lilly,Doméstico de Pelo Curto,Preto e Cinza,Gato,Fêmea,2019-07-30,Lar temporário,2019-08-24,Animal de rua,,Ordem judicial/Legal,0,0,0,0.34615384615384615,Filhote
63708,2019-06-25 14:50:16,Desistência de ninhada,0,C1906918,Lilly,Doméstico de Pelo Curto,Preto e Cinza,Gato,Fêmea,2019-08-28,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.34615384615384615,Filhote
63709,2019-06-25 14:50:16,Desistência de ninhada,0,C1906919,Calla,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2019-07-05,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.28846153846153844,Filhote
63712,2019-06-25 16:17:28,Incompatível com o estilo de vida do proprietário,0,C1906922,Pumpkin,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-06-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.2692307692307692,Filhote
63714,2019-06-25 16:17:28,Incompatível com o estilo de vida do proprietário,0,C1906924,Toffee,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-07-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63715,2019-06-25 18:02:08,Perdido/sem dono,0,C1906920,Tigers,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-06-29,Lar temporário,2019-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63715,2019-06-25 18:02:08,Perdido/sem dono,0,C1906920,Tigers,Doméstico de Pelo Curto,Laranja,Gato,Macho,2019-08-09,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63716,2019-06-25 18:02:08,Perdido/sem dono,0,C1906921,Lions,Doméstico de Pelo Curto,Branco e Laranja,Gato,Macho,2019-06-29,Lar temporário,2019-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63716,2019-06-25 18:02:08,Perdido/sem dono,0,C1906921,Lions,Doméstico de Pelo Curto,Branco e Laranja,Gato,Macho,2019-08-10,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63717,2019-06-25 18:02:08,Perdido/sem dono,0,C1906923,Lucy,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Fêmea,2019-06-29,Lar temporário,2019-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63717,2019-06-25 18:02:08,Perdido/sem dono,0,C1906923,Lucy,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Fêmea,2019-08-10,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63718,2019-06-25 18:50:02,Perdido/sem dono,0,C1906925,Conrad,Doméstico de Pelo Longo,Creme,Gato,Macho,2019-08-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63719,2019-06-25 18:50:02,Perdido/sem dono,0,C1906926,Donovan,Doméstico de Pelo Curto,Creme,Gato,Macho,2019-08-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
63723,2019-06-26 12:16:04,Perdido/sem dono,0,C1906991,Tunie,Doméstico de Pelo Médio,Calico,Gato,Fêmea,2019-07-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
63724,2019-06-26 12:16:04,Perdido/sem dono,0,C1906928,Loonie,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2019-06-29,Lar temporário,2019-07-11,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63724,2019-06-26 12:16:04,Perdido/sem dono,0,C1906928,Loonie,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2019-07-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63725,2019-06-26 12:16:04,Perdido/sem dono,0,C1906992,Goonie,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2019-06-29,Lar temporário,2019-07-11,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63725,2019-06-26 12:16:04,Perdido/sem dono,0,C1906992,Goonie,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2019-07-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63727,2019-06-26 12:56:41,Perdido/sem dono,0,C1906930,Hercules,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2019-07-05,Lar temporário,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.166666666666667,Adulto
63728,2019-06-26 13:42:38,Incompatível com outros animais de estimação,0,C1906931,Cascade,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2019-06-29,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0,Jovem
63729,2019-06-26 12:56:41,Perdido/sem dono,0,C1906932,Megara,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2019-07-05,Lar temporário,2019-08-05,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63729,2019-06-26 12:56:41,Perdido/sem dono,0,C1906932,Megara,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2019-08-11,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63730,2019-06-26 12:56:41,Perdido/sem dono,0,C1906933,Apollo,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-07-05,Lar temporário,2019-08-05,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63730,2019-06-26 12:56:41,Perdido/sem dono,0,C1906933,Apollo,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-08-11,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63731,2019-06-26 12:56:41,Perdido/sem dono,0,C1906934,Calliope,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-07-05,Lar temporário,2019-08-05,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63731,2019-06-26 12:56:41,Perdido/sem dono,0,C1906934,Calliope,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-08-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.21153846153846154,Filhote
63732,2019-06-26 12:56:41,Perdido/sem dono,0,C1906935,Nessus,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-07-05,Lar temporário,2019-08-05,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63732,2019-06-26 12:56:41,Perdido/sem dono,0,C1906935,Nessus,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2019-08-07,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.19230769230769232,Filhote
63733,2019-06-26 15:58:50,TNR - Captura/Castração/Liberação,0,C1906936,Malachi,Doméstico de Pelo Longo,Preto,Gato,Macho,2019-07-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63734,2019-06-26 15:58:50,Desistência de ninhada,0,C1906937,Miranda,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2019-07-08,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63735,2019-06-26 15:58:50,TNR - Captura/Castração/Liberação,0,C1906938,Madalyn,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2019-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63736,2019-06-26 15:58:50,Desistência de ninhada,0,C1906939,Matthew,Doméstico de Pelo Curto,Preto,Gato,Macho,2019-07-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63737,2019-06-26 16:04:24,Incapaz de arcar com custos,0,C1906940,Kat,Doméstico de Pelo Curto,Laranja,Gato,Fêmea,2019-06-29,Lar temporário,2019-07-11,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63737,2019-06-26 16:04:24,Incapaz de arcar com custos,0,C1906940,Kat,Doméstico de Pelo Curto,Laranja,Gato,Fêmea,2019-07-16,Adoção,2019-07-17,Devolução por incompatibilidade com estilo de vida,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63737,2019-06-26 16:04:24,Incapaz de arcar com custos,0,C1906940,Kat,Doméstico de Pelo Curto,Laranja,Gato,Fêmea,2019-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.23076923076923078,Filhote
63739,2019-06-26 16:30:43,Perdido/sem dono,0,C1906941,Chatter,Doméstico de Pelo Curto,Preto,Gato,Macho,2019-06-29,Lar temporário,2019-07-11,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63739,2019-06-26 16:30:43,Perdido/sem dono,0,C1906941,Chatter,Doméstico de Pelo Curto,Preto,Gato,Macho,2019-07-14,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.25,Filhote
63741,2019-06-27 11:44:51,Perdido/sem dono,0,C1906942,Moose,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-06-27,Lar temporário,2019-07-12,Animal de rua,2019-07-19,"Incurável, incontrolável",0,1,0,0.057692307692307696,Filhote
63741,2019-06-27 11:44:51,Perdido/sem dono,0,C1906942,Moose,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-07-13,Lar temporário,2019-07-17,Animal de rua,2019-07-19,"Incurável, incontrolável",0,1,0,0.057692307692307696,Filhote
63741,2019-06-27 11:44:51,Perdido/sem dono,0,C1906942,Moose,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-07-17,Lar temporário,,Animal de rua,2019-07-19,"Incurável, incontrolável",0,1,0,0.057692307692307696,Filhote
63742,2019-06-27 11:44:51,Perdido/sem dono,0,C1906943,Dazzle,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-06-27,Lar temporário,2019-07-12,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
63742,2019-06-27 11:44:51,Perdido/sem dono,0,C1906943,Dazzle,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-07-13,Lar temporário,2019-07-17,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
63742,2019-06-27 11:44:51,Perdido/sem dono,0,C1906943,Dazzle,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-07-17,Lar temporário,2019-07-23,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
63742,2019-06-27 11:44:51,Perdido/sem dono,0,C1906943,Dazzle,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-07-23,Lar temporário,2019-08-23,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
63742,2019-06-27 11:44:51,Perdido/sem dono,0,C1906943,Dazzle,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2019-08-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
63743,2019-06-27 11:44:51,Perdido/sem dono,0,C1906944,Dewdrop,Doméstico de Pelo Médio,"Marrom, Preto e Branco",Gato,Fêmea,2019-06-27,Lar temporário,2019-07-12,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
63743,2019-06-27 11:44:51,Perdido/sem dono,0,C1906944,Dewdrop,Doméstico de Pelo Médio,"Marrom, Preto e Branco",Gato,Fêmea,2019-07-13,Lar temporário,2019-07-17,Animal de rua,,Ordem judicial/Legal,0,0,0,0.15384615384615385,Filhote
